age,gender,marital_status,education_level,employment_status,debt_to_income_ratio,credit_score,loan_amount,loan_purpose,interest_rate,loan_term,num_of_open_accounts,num_of_delinquencies,loan_paid_back,annual_income_log,current_balance_log
75,male,married,master's,employed,0.108,570.0,15175.17,other,11.87,36,2,3,1,10.308289774317023,9.210839247517084
73,male,married,bachelor's,employed,0.178,648.0,19854.4,debt_consolidation,11.72,36,11,2,0,11.032347241259336,10.809064294043399
46,female,single,bachelor's,self-employed,0.294,747.0,2033.12,debt_consolidation,11.21,36,9,1,0,9.982143915061773,9.469247899576182
24,male,single,bachelor's,retired,0.106,752.0,16428.51,other,9.57,36,13,2,1,10.69698921444687,10.756827621957601
54,female,single,phd,employed,0.096,668.0,11220.48,debt_consolidation,9.79,60,4,1,1,11.589182647344774,10.080940192032914
72,female,single,bachelor's,unemployed,0.223,568.0,21000.2,other,12.87,36,5,3,0,10.936128293774782,10.561583555336243
68,male,single,high_school,unemployed,0.132,669.0,16010.48,debt_consolidation,12.51,36,3,5,0,10.626886741616559,8.770524473368651
38,female,married,bachelor's,employed,0.241,752.0,22856.93,debt_consolidation,9.81,36,1,5,1,11.462960025435187,10.776015720651014
60,male,single,other,self-employed,0.086,534.0,11031.56,debt_consolidation,16.41,60,3,6,0,10.587805620942234,10.708936775514138
55,female,married,master's,student,0.094,701.0,26064.5,debt_consolidation,13.38,36,7,1,1,10.419841765450334,7.863435940460893
61,male,single,high_school,unemployed,0.097,727.0,6858.28,debt_consolidation,9.29,36,5,0,1,9.86689566100147,9.499407984124376
49,male,single,master's,employed,0.097,776.0,15928.31,business,9.81,60,3,4,1,11.009790194488243,9.73187386137558
72,female,single,high_school,retired,0.273,744.0,24696.72,home,7.17,36,2,2,1,11.72577719673064,10.661434860636705
49,female,single,bachelor's,employed,0.267,772.0,13087.22,debt_consolidation,11.02,36,3,3,1,9.218507926508778,8.498002217022277
58,male,single,bachelor's,employed,0.19,644.0,21351.41,medical,10.21,36,7,1,1,9.995370046349258,9.941650976186564
62,female,single,bachelor's,employed,0.173,750.0,24712.76,medical,13.23,36,5,2,1,10.449373226658988,9.441907544761197
41,male,single,high_school,employed,0.236,557.0,19417.68,debt_consolidation,13.89,36,3,1,0,9.975404411668286,7.909651066105564
62,female,single,master's,unemployed,0.124,658.0,20973.91,other,7.34,36,7,2,0,10.979187684328158,10.435209029338631
33,female,married,master's,employed,0.115,823.0,7676.41,debt_consolidation,7.77,36,9,3,1,10.871015547228094,9.288487746177923
69,male,married,bachelor's,employed,0.342,696.0,15468.58,home,16.4,36,3,6,1,10.742279122513146,11.044370066531828
61,male,single,high_school,employed,0.189,617.0,14230.25,home,14.29,60,5,4,0,11.602057965785324,10.206215367993156
37,male,single,high_school,employed,0.186,842.0,9552.49,medical,6.88,36,6,1,1,10.694258597902177,10.130501205337364
29,male,married,high_school,retired,0.061,709.0,13919.71,debt_consolidation,9.96,36,6,2,1,10.17753142103246,9.778113087255132
61,male,married,high_school,self-employed,0.047,761.0,17326.74,business,12.93,36,5,3,1,9.810397007518889,8.787053902567509
21,female,divorced,master's,self-employed,0.049,661.0,24920.03,car,13.65,36,7,0,1,10.786493439083868,9.88569520327638
22,other,single,bachelor's,employed,0.183,586.0,22790.2,other,10.3,60,8,5,0,9.82671665332188,9.26582521951829
68,male,single,high_school,employed,0.177,670.0,28922.22,debt_consolidation,14.28,60,6,2,1,10.945069948516856,9.02374810868357
49,female,married,high_school,unemployed,0.087,715.0,12882.07,home,12.0,36,5,4,1,10.21284549666577,9.77639481577951
53,female,married,other,retired,0.111,533.0,500.0,debt_consolidation,13.96,60,8,1,1,9.274506011101897,9.359619490709271
30,female,single,bachelor's,employed,0.135,489.5,12524.78,medical,16.89,36,2,4,1,11.109225697730542,10.140266912208167
70,female,married,bachelor's,employed,0.121,781.0,500.0,debt_consolidation,10.83,60,2,1,1,10.841770277999947,9.530750733099703
60,female,single,bachelor's,employed,0.201,808.0,13044.58,medical,10.28,60,7,4,1,10.978982004669577,11.263442045084165
41,male,single,high_school,self-employed,0.422,649.0,13735.71,business,17.06,36,6,1,1,9.567888934199312,7.679621214253473
48,male,married,other,employed,0.107,685.0,10613.87,medical,9.79,36,3,2,1,11.299465624810898,11.377785350474861
31,male,single,high_school,employed,0.191,614.0,23423.61,debt_consolidation,13.86,36,5,3,0,11.6144386390919,11.09827404157466
75,male,married,master's,employed,0.202,707.0,22536.86,debt_consolidation,14.97,60,1,1,1,9.913766047359392,9.36821809773107
54,male,married,high_school,unemployed,0.249,762.0,20137.54,car,10.04,36,4,2,0,10.735162000530247,9.707306596426788
28,female,married,bachelor's,employed,0.425,730.0,13228.39,business,9.3,60,2,6,1,10.265386626911955,9.656516108403617
42,male,single,phd,employed,0.041,736.0,16050.95,home,10.48,36,2,2,1,10.253270098375918,10.285312760424432
28,female,single,master's,employed,0.191,573.0,21178.73,debt_consolidation,15.93,60,7,2,1,10.663560402726143,10.692851320171005
69,male,single,bachelor's,employed,0.051,635.0,9317.21,debt_consolidation,13.35,36,5,4,1,10.147038646187733,9.246431192120536
35,female,married,bachelor's,unemployed,0.083,623.0,8989.03,debt_consolidation,12.0,36,3,6,0,10.396806932298384,9.647381017574125
37,female,married,high_school,employed,0.154,631.0,12374.41,debt_consolidation,17.83,36,4,1,1,11.688973719016317,11.000546802530405
43,male,single,other,retired,0.189,767.0,21902.91,debt_consolidation,11.78,36,6,3,1,9.72798290771037,8.546009970854126
44,male,married,master's,retired,0.111,686.0,7133.45,debt_consolidation,13.19,36,3,2,1,10.702899464827302,10.13471553658197
65,female,married,bachelor's,unemployed,0.069,619.0,19859.32,home,14.39,36,7,5,0,11.87833897617012,10.907008270836462
39,male,single,bachelor's,retired,0.037,621.0,13927.53,debt_consolidation,12.09,60,9,1,1,10.530654640059515,10.37746452757821
25,male,married,high_school,self-employed,0.213,637.0,24815.48,debt_consolidation,10.55,36,10,3,0,10.930970403169367,10.381593890991299
52,male,single,master's,employed,0.297,686.0,13094.4,home,11.79,36,5,1,1,10.045113842890595,9.030338921652522
64,female,married,bachelor's,self-employed,0.083,614.0,500.0,education,15.66,60,7,1,1,9.975674251654812,9.43381266924752
21,female,married,bachelor's,employed,0.152,644.0,18299.16,debt_consolidation,14.76,36,6,2,0,9.69574602869367,8.971939771553787
43,female,single,phd,self-employed,0.096,638.0,16175.73,debt_consolidation,15.46,36,2,2,1,10.555406406033931,10.57865429959592
57,female,married,high_school,employed,0.243,688.0,8044.85,other,13.19,36,4,3,0,11.599171874446803,11.278622756216306
28,female,married,high_school,unemployed,0.117,743.0,15082.04,debt_consolidation,10.71,36,5,3,1,10.882273344101947,10.787613293006144
33,female,single,bachelor's,unemployed,0.065,730.0,9043.92,home,11.21,60,1,1,1,10.602499253133088,10.338193936751594
28,female,married,high_school,employed,0.265,706.0,15279.16,education,11.12,60,6,1,0,10.251693182874028,8.349240703309524
43,male,single,bachelor's,self-employed,0.043,652.0,8380.53,debt_consolidation,12.04,60,5,4,1,10.204660832995216,8.768804464523248
63,male,married,bachelor's,self-employed,0.218,616.0,10134.82,debt_consolidation,11.92,36,8,3,1,9.998826368294077,8.52846739803429
21,female,divorced,high_school,employed,0.221,653.0,5042.33,business,15.23,36,7,1,1,10.071012257209553,9.943746668670062
65,female,married,high_school,employed,0.141,706.0,21867.68,debt_consolidation,12.81,36,3,0,1,10.804578957649854,9.065986050752935
71,male,single,high_school,employed,0.235,729.0,3454.45,debt_consolidation,12.96,36,4,2,1,11.958881312739814,10.440641815724126
44,male,single,high_school,self-employed,0.07,652.0,21622.88,debt_consolidation,13.58,36,5,3,1,11.018339265079284,10.801087902339994
55,female,single,high_school,employed,0.269,714.0,28122.64,debt_consolidation,10.37,60,7,1,1,10.191672498525815,9.801411636669519
44,female,married,high_school,employed,0.112,692.0,28303.81,other,10.76,36,3,2,1,10.040488730985407,8.302052531370624
37,male,married,bachelor's,employed,0.148,682.0,7567.95,education,14.71,36,4,3,1,9.999403912212669,8.484459233699429
25,female,single,master's,unemployed,0.299,726.0,34459.47,debt_consolidation,10.88,60,4,6,0,11.873672177994573,11.352104152528408
40,female,divorced,high_school,unemployed,0.13,764.0,18853.86,debt_consolidation,13.05,36,4,1,1,11.047735670607121,10.711990826108181
41,female,single,bachelor's,self-employed,0.098,741.0,7030.87,medical,10.19,60,4,4,1,10.747049299478022,10.615051596743609
60,male,married,high_school,self-employed,0.034,572.0,5064.75,debt_consolidation,15.62,36,4,2,1,11.187624041832937,8.93590484206303
51,male,married,bachelor's,self-employed,0.022,651.0,7376.04,education,10.08,60,7,2,1,10.923611494330256,10.652563877805331
66,male,married,master's,employed,0.276,847.0,25604.14,vacation,8.22,36,3,2,1,9.197433434666504,8.977522676665703
56,male,married,bachelor's,employed,0.28,686.0,12169.7,debt_consolidation,14.57,60,6,1,0,9.877600351709265,10.065518813142756
31,female,single,high_school,employed,0.263,740.0,13764.24,debt_consolidation,12.65,36,7,4,1,11.194061174583771,9.319523870713015
72,male,divorced,bachelor's,employed,0.298,626.0,16925.58,home,14.86,60,3,4,1,11.805334821188342,9.297950069936118
35,other,married,master's,employed,0.024,703.0,26845.99,education,12.99,60,6,0,1,11.30449477178962,10.598817349455112
39,male,married,bachelor's,self-employed,0.102,602.0,13349.25,debt_consolidation,14.47,36,8,5,1,10.475216818012411,9.92169920902681
27,male,married,high_school,self-employed,0.175,636.0,7110.16,car,11.06,60,3,3,1,10.814649956989372,10.260451954577821
71,female,single,other,employed,0.285,586.0,4658.65,debt_consolidation,13.89,36,6,2,1,9.933153145191879,8.677488951503209
48,female,married,bachelor's,employed,0.168,587.0,29705.0,home,15.33,36,6,2,1,10.763283485623267,8.487995044130875
71,male,married,master's,employed,0.075,564.0,17684.56,business,12.85,36,5,2,1,10.658347233546143,10.838397859234599
63,female,married,high_school,employed,0.115,604.0,24504.47,other,12.79,36,3,4,1,10.507253368083976,8.128576350777816
25,female,married,bachelor's,employed,0.061,584.0,23752.8,home,12.67,36,6,3,1,10.908928439249769,11.247929310115685
25,female,married,bachelor's,employed,0.25,606.0,7103.82,home,13.34,60,10,1,0,10.600250189450037,9.758869211925274
50,female,single,bachelor's,employed,0.105,690.0,21870.95,other,10.01,36,8,2,1,8.798516590284875,8.442499817178916
74,male,married,high_school,employed,0.325,704.0,500.0,business,15.12,36,4,5,1,10.139998559972149,8.252307951959882
52,female,single,bachelor's,employed,0.034,632.0,4997.74,debt_consolidation,18.16,60,5,3,1,10.096176844806994,9.501150796029453
28,female,married,bachelor's,employed,0.072,626.0,18816.6,car,15.81,36,4,2,1,10.411937256037584,9.829853929399581
30,male,single,bachelor's,employed,0.093,702.0,26288.56,debt_consolidation,10.97,36,1,2,1,10.68820907972098,9.187603845002313
58,male,single,bachelor's,employed,0.399,665.0,31362.6,car,11.89,36,5,1,1,10.754906694478125,9.513246961090724
67,female,single,bachelor's,employed,0.091,706.0,12540.29,education,12.26,36,5,3,1,10.373970441918376,8.478651927385114
52,male,single,bachelor's,employed,0.263,728.0,5351.27,business,13.74,60,5,4,0,10.4316035328401,8.769892438171048
68,male,single,high_school,employed,0.269,685.0,1440.1,vacation,13.86,36,4,3,1,9.089142888722472,9.502055052523247
48,other,married,bachelor's,employed,0.061,672.0,10566.57,home,12.66,36,6,3,1,11.14043772661316,11.111095790657462
37,male,single,high_school,employed,0.208,756.0,25675.28,education,10.74,36,4,1,1,10.605069807617094,9.348451387103202
51,male,married,master's,employed,0.036,580.0,25435.71,car,15.47,60,4,3,1,10.398342318392004,10.042638438689238
28,female,single,bachelor's,employed,0.418,807.0,27654.09,debt_consolidation,7.46,36,3,6,1,10.320408458373382,10.125746712891916
60,female,single,bachelor's,employed,0.054,689.0,8829.53,business,14.07,36,7,3,1,9.60986654614302,9.583288486706685
45,male,single,phd,student,0.105,642.0,7496.94,debt_consolidation,14.22,60,4,3,0,11.684562141195416,10.927533071511327
29,female,single,high_school,employed,0.066,681.0,18365.18,business,11.41,36,8,3,1,10.111419187099397,9.758033943311858
22,female,single,bachelor's,employed,0.253,688.0,25181.07,debt_consolidation,13.76,36,4,2,1,9.546473979840577,8.825693551676983
35,female,widowed,bachelor's,employed,0.227,710.0,4085.94,debt_consolidation,12.51,60,2,2,1,10.393575019534676,10.24526781946272
70,male,single,other,employed,0.077,694.0,17220.81,debt_consolidation,14.6,60,9,4,1,10.520440278057727,9.985747032123465
23,male,married,master's,employed,0.09,822.0,9923.94,debt_consolidation,5.76,60,4,1,1,11.17608311986732,11.528665635967362
69,male,single,master's,unemployed,0.098,641.0,4493.66,debt_consolidation,13.06,60,3,2,0,10.413480229498226,10.755391645071422
56,female,married,high_school,employed,0.129,677.0,24300.91,debt_consolidation,12.93,36,2,4,1,10.346212156996755,9.689607214876004
24,female,single,high_school,employed,0.01,536.0,12618.84,business,17.76,60,5,2,1,10.040503554351917,10.435172010321429
34,female,divorced,high_school,employed,0.212,850.0,16516.19,car,9.96,36,2,2,1,9.60192086674806,7.736577802262266
61,female,single,bachelor's,employed,0.234,687.0,10419.37,debt_consolidation,9.35,60,4,0,0,9.70456760140414,8.709847844083312
61,female,single,bachelor's,self-employed,0.255,676.0,24901.51,debt_consolidation,14.73,36,5,4,1,10.83175487783787,8.860002449493331
45,male,married,bachelor's,self-employed,0.219,737.0,4781.97,debt_consolidation,12.56,60,3,2,1,10.773952751376038,10.02123058739249
75,female,married,bachelor's,employed,0.125,729.0,3512.46,business,13.23,60,2,2,1,11.0793137824572,10.130025735562882
70,female,single,master's,employed,0.172,609.0,9716.49,car,7.21,36,4,2,1,10.39748019324447,10.038934110061033
30,female,single,high_school,unemployed,0.131,752.0,15277.42,business,9.54,36,6,2,1,11.40697922225224,10.93790188429031
41,male,married,phd,employed,0.215,636.0,13765.22,debt_consolidation,15.53,60,8,3,1,9.945958746379274,8.212907369797676
56,female,single,high_school,employed,0.13,574.0,12218.1,education,15.25,60,3,3,1,10.23764998074545,8.517511140864954
32,male,married,high_school,employed,0.287,631.0,26283.6,home,13.78,36,8,3,1,10.436910424417139,8.671516427783331
47,male,married,master's,self-employed,0.295,676.0,9769.8,home,13.05,36,4,2,1,10.43126586402276,10.085217684472875
60,female,married,bachelor's,employed,0.119,677.0,19135.21,debt_consolidation,11.99,60,6,2,1,10.005741748574884,9.749509107875541
22,female,single,other,unemployed,0.183,616.0,500.0,medical,15.85,36,6,1,0,9.903998921764595,9.837579560768235
74,male,married,bachelor's,retired,0.263,649.0,17844.23,debt_consolidation,10.36,60,5,1,1,9.089382175828634,8.329624291365693
33,female,single,other,employed,0.057,683.0,12020.58,business,11.81,36,3,2,1,11.440736634700473,11.352674315056607
73,male,single,high_school,unemployed,0.095,606.0,500.0,vacation,12.96,36,1,3,0,10.509839423671258,9.801206180335603
52,male,married,bachelor's,self-employed,0.244,656.0,14945.79,debt_consolidation,8.3,36,4,2,1,10.28321493544728,10.374283680172043
51,male,divorced,other,employed,0.043,656.0,10745.92,car,14.6,36,3,5,1,10.023955868486965,8.251583064833216
36,female,single,bachelor's,employed,0.178,533.0,16341.81,debt_consolidation,14.82,36,2,3,1,10.555127086903758,8.931789813390235
52,female,single,high_school,employed,0.425,635.0,4830.9,debt_consolidation,7.38,60,5,1,1,10.404493419923734,8.550680190510203
52,female,married,high_school,retired,0.164,619.0,10988.14,debt_consolidation,15.46,36,8,3,1,11.538427993392647,11.722771798849593
54,female,single,master's,employed,0.398,642.0,6104.24,vacation,11.56,36,2,0,1,10.20845880209528,10.30325345095752
31,male,married,bachelor's,employed,0.194,604.0,11797.78,other,17.82,36,4,5,1,10.311520693756172,8.674121723721997
30,male,widowed,bachelor's,employed,0.161,688.0,24231.03,debt_consolidation,13.91,60,5,0,1,10.95842551877273,9.431023298434573
35,female,widowed,master's,self-employed,0.271,676.0,12126.58,debt_consolidation,14.6,60,5,1,1,10.897841310730234,9.798276470157038
37,male,single,master's,employed,0.115,683.0,500.0,debt_consolidation,12.55,36,5,1,1,9.777076464555877,8.778321307551716
60,female,married,bachelor's,retired,0.189,701.0,26645.13,debt_consolidation,8.91,60,8,5,1,10.81916769804036,10.442009273912264
38,female,divorced,master's,employed,0.122,679.0,22363.49,debt_consolidation,15.25,60,5,2,1,11.226558926823618,9.802490834979803
75,female,single,bachelor's,self-employed,0.263,747.0,13317.06,debt_consolidation,14.09,36,4,3,1,11.366597458096905,10.915135008585947
29,male,married,bachelor's,employed,0.065,580.0,18849.69,debt_consolidation,14.1,60,6,5,1,9.761392741136815,9.321177563230808
45,female,single,high_school,employed,0.073,620.0,9693.51,medical,12.4,36,4,4,1,10.480358748767154,10.35717282112264
60,female,single,high_school,employed,0.114,723.0,21329.52,debt_consolidation,13.1,60,1,3,1,9.846661083596375,7.871231078022655
34,male,widowed,master's,unemployed,0.106,724.0,21255.58,home,12.27,36,3,2,1,11.015567904966352,10.823694406385199
